"NZPOCS STATUS (LOINC 2.73)",NZ_SHORT_NAME,Consumer_Name,LOINC_LONG_NAME,CODE,SOURCE_TYPE,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,REMARKS,KEYWORDS,LOINC_STATUS,EFFECTIVE_DATE,END_DATE,MERGE_TO_CODE,MERGE_TO_SOURCE_TYPE,NZ_ ORDERS,"NZ_OBSERVATION",Haematology,"MicrobiologyABX",Microbiology Gyn/Cyto,Biochemistry,Immunology,Serology / Virology,Toxicology,"Histology(Bowel Screening)",EXTERNAL_COPYRIGHT_NOTICE,LOINC_SHORTNAME,HPAC_CODE,HPAC_NAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Spectinomycin suscep (qual),Susceptibility to Spectinomycin,Spectinomycin [Susceptibility],18980-3,LN,Spectinomycin,Susc,Pt,Isolate,OrdQn,,,Spectinomycin,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Spectinomycin Susc Islt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sperm count semen,"Spermatozoa, Semen",Spermatozoa [#/volume] in Semen,9780-8,LN,Spermatozoa,NCnc,Pt,Semen,Qn,,,sperm count semen,ACTIVE,,,,,,Yes,,,Yes,,,,,,,Sperm # Smn,M25,Seminal fluid - fertility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Spiramycin suscep (MIC),Susceptibility to Spiramycin,Spiramycin [Susceptibility] by Minimum inhibitory concentration (MIC),456-4,LN,Spiramycin,Susc,Pt,Isolate,OrdQn,MIC,,Spiramycin,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Spiramycin Islt MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Spiramycin suscep (qual),Susceptibility to Spiramycin,Spiramycin [Susceptibility],18981-1,LN,Spiramycin,Susc,Pt,Isolate,OrdQn,,,Spiramycin,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Spiramycin Susc Islt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,"Sputum (cystic fibrosis, cult)","Culture, Sputum",Bacteria identified in Sputum by Cystic fibrosis respiratory culture,623-9,LN,Bacteria identified,Prid,Pt,Sputum,Nom,Cystic fibrosis respiratory culture,,sputum cystic fibrosis culture,ACTIVE,,,,,Yes,Yes,,,Yes,,,,,,,Bacteria Spt CF Resp Cult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sputum specimen,Sputum specimen,Sputum specimen,XNZ5486,NZ,Sputum specimen,-,-,Specimen,-,-,,,PROPOSED,12-Mar-21,,,,Yes,,,,,,,,,,,Sputum specimen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Stavudine suscep (qual),Susceptibility to Stavudine,Stavudine [Susceptibility],30302-4,LN,Stavudine,Susc,Pt,Isolate,OrdQn,,,Stavudine,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Stavudine Susc Islt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Steatocrit faeces,"Fat/Total Solids, Stool",Fat/​Total solids [Mass Ratio] in Stool,35745-9,LN,Fat/Solids.total,MRto,Pt,Stool,Qn,,,steatocrit faeces,ACTIVE,1-Apr-15,,,,Yes,Yes,,,,Yes,,,,,,Fat/total solids Stl,,Steatocrit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Strep DNAse B Ab,"Streptococcal DNAse B, Blood",Streptococcal DNAse B [Units/volume] in Serum,5133-4,LN,DNAse B Ab.Streptococcal,ACnc,Pt,Ser,Qn,,,Streptococcus DNAse B Ab antibody,ACTIVE,,,,,,Yes,,,,,,Yes,,,,Strep DNAse B Ser-aCnc,D22,Antistreptococcal antibodies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Strep DNAse B Ab (titre),"Streptococcal DNAse B, Blood",Streptococcal DNAse B [Titer] in Serum,14207-5,LN,DNAse B Ab.Streptococcal,Titr,Pt,Ser,Qn,,,Streptococcus DNAse B Ab antibody titre,ACTIVE,,,,,,Yes,,,,,,Yes,,,,Strep DNAse B Titr Ser,D22,Antistreptococcal antibodies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Streptokinase Ab,"Streptokinase antibody, Blood",Streptokinase Ab [Units/volume] in Serum,5369-4,LN,Streptokinase Ab,ACnc,Pt,Ser,Qn,,,Streptokinase Ab antibody Streptococcus,ACTIVE,,,,,,Yes,,,,,,Yes,,,,Streptokinase Ab Ser-aCnc,D22,Antistreptococcal antibodies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Streptokinase Ab (titre),"Streptokinase antibody, Blood",Streptokinase Ab [Titer] in Serum,34375-6,LN,Streptokinase Ab,Titr,Pt,Ser,Qn,,,Streptokinase Ab antibody titre Streptococcus,ACTIVE,,,,,,Yes,,,,,,Yes,,,,Streptokinase Ab Titr Ser,D22,Antistreptococcal antibodies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Streptolysin O Ab,"Streptolysin O antibody, Blood",Streptolysin O Ab [Units/volume] in Serum or Plasma,5370-2,LN,Streptolysin O Ab,ACnc,Pt,Ser/Plas,Qn,,,Streptolysin O Ab antibody Streptococcus ASO,ACTIVE,,,,,,Yes,,,,,,Yes,,,,ASO Ab SerPl-aCnc,D22,Antistreptococcal antibodies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Streptolysin O Ab (titre),"Streptolysin O antibody, Blood",Streptolysin O Ab [Titer] in Serum,22568-0,LN,Streptolysin O Ab,Titr,Pt,Ser,Qn,,,Streptolysin O Ab antibody titre Streptococcus ASOT,ACTIVE,,,,,,Yes,,,,,,Yes,,,,ASO Ab Titr Ser,D22,Antistreptococcal antibodies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Streptomycin high suscep (MIC),Susceptibility to Streptomycin.high potency,Streptomycin.high potency [Susceptibility] by Minimum inhibitory concentration (MIC),6933-6,LN,Streptomycin.high potency,Susc,Pt,Isolate,OrdQn,MIC,,Streptomycin high potency,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Streptomycin High Pot Islt MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Streptomycin high suscep qual,Susceptibility to Streptomycin.high potency,Streptomycin.high potency [Susceptibility],18983-7,LN,Streptomycin.high potency,Susc,Pt,Isolate,OrdQn,,,Streptomycin high potency,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Streptomycin High Pot Susc Islt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Streptomycin suscep (MIC),Susceptibility to Streptomycin,Streptomycin [Susceptibility] by Minimum inhibitory concentration (MIC),460-6,LN,Streptomycin,Susc,Pt,Isolate,OrdQn,MIC,,Streptomycin,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Streptomycin Islt MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Streptomycin suscep (qual),Susceptibility to Streptomycin,Streptomycin [Susceptibility],18982-9,LN,Streptomycin,Susc,Pt,Isolate,OrdQn,,,Streptomycin,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Streptomycin Susc Islt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Striated muscle Antibody,"Striated Muscle antibody, Blood",Striated muscle Ab [Presence] in Serum by Immunofluorescence,57744-5,LN,Striated muscle Ab,PrThr,Pt,Ser,Ord,IF,,cardiac autoantibody striated muscle Ab antibody,ACTIVE,1-Apr-15,,,,,Yes,,,,,Yes,,,,,Stria Mus Ab Ser Ql IF,,Cardiac autoantibody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Strongyloides Ab,"Strongyloides Sp antibody, Blood",Strongyloides sp Ab [Units/​volume] in Serum by Immunoassay,10718-5,LN,Strongyloides sp Ab,ACnc,Pt,Ser,Qn,IA,,strongyloides antibody Ab,ACTIVE,1-Apr-15,,,,Yes,Yes,,,,,,Yes,,,,Strongyloides Ab Ser IA-aCnc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulbactam suscep (MIC),Susceptibility to Sulbactam,Sulbactam [Susceptibility] by Minimum inhibitory concentration (MIC),41718-8,LN,Sulbactam,Susc,Pt,Isolate,OrdQn,MIC,,Sulbactam,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Sulbactam Islt MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulbactam suscep (qual),Susceptibility to Sulbactam,Sulbactam [Susceptibility],41739-4,LN,Sulbactam,Susc,Pt,Isolate,OrdQn,,,Sulbactam,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Sulbactam Susc Islt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulfadiazine suscep (MIC),Susceptibility to sulfADIAZINE,Sulfadiazine [Susceptibility] by Minimum inhibitory concentration (MIC),464-8,LN,Sulfadiazine,Susc,Pt,Isolate,OrdQn,MIC,,Sulfadiazine,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Sulfadiazine Islt MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulfadiazine suscep (qual),Susceptibility to sulfADIAZINE,Sulfadiazine [Susceptibility],18984-5,LN,Sulfadiazine,Susc,Pt,Isolate,OrdQn,,,Sulfadiazine,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Sulfadiazine Susc Islt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulfamethoxazole suscep (MIC),Susceptibility to Sulfamethoxazole,Sulfamethoxazole [Susceptibility] by Minimum inhibitory concentration (MIC),468-9,LN,Sulfamethoxazole,Susc,Pt,Isolate,OrdQn,MIC,,Sulfamethoxazole,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Sulfamethoxazole Islt MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulfamethoxazole suscep (qual),Susceptibility to Sulfamethoxazole,Sulfamethoxazole [Susceptibility],18985-2,LN,Sulfamethoxazole,Susc,Pt,Isolate,OrdQn,,,Sulfamethoxazole,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Sulfamethoxazole Susc Islt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulfisoxazole suscep (MIC),Susceptibility to sulfiSOXAZOLE,Sulfisoxazole [Susceptibility] by Minimum inhibitory concentration (MIC),472-1,LN,Sulfisoxazole,Susc,Pt,Isolate,OrdQn,MIC,,Sulfisoxazole,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Sulfisoxaz Islt MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulfisoxazole suscep (qual),Susceptibility to sulfiSOXAZOLE,Sulfisoxazole [Susceptibility],18986-0,LN,Sulfisoxazole,Susc,Pt,Isolate,OrdQn,,,Sulfisoxazole,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Sulfisoxaz Susc Islt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulfonamide suscep (MIC),Susceptibility to Sulfonamide,Sulfonamide [Susceptibility] by Minimum inhibitory concentration (MIC),476-2,LN,Sulfonamide,Susc,Pt,Isolate,OrdQn,MIC,,Sulfonamide,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Sulfonamide Islt MIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulfonamide suscep (qual),Susceptibility to Sulfonamide,Sulfonamide [Susceptibility],18987-8,LN,Sulfonamide,Susc,Pt,Isolate,OrdQn,,,Sulfonamide,ACTIVE,,,,,,Yes,,Yes,,,,,,,,Sulfonamide Susc Islt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulphaemoglobin,"Sulfhemoglobin/Total Hgb, Blood",Sulfhemoglobin/Hemoglobin.total in Blood,4685-4,LN,Sulfhemoglobin/Hemoglobin.total,MFr,Pt,Bld,Qn,,,sulphaemoglobin haemoglobin Hb,ACTIVE,,,,,,Yes,,,,Yes,,,,,,SulfHgb MFr Bld,H41,Haemoglobin pigments – quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulphapyridine,"Sulfapyridine, Blood",Sulfapyridine [Moles/​volume] in Serum or Plasma,55580-5,LN,Sulfapyridine,SCnc,Pt,Ser/Plas,Qn,,,sulphapyridine sulfapyridine,ACTIVE,1-Apr-15,,,,Yes,Yes,,,,,,,Yes,,,Sulfapyridine SerPl-sCnc,,Sulphapyridine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulphasalazine,"sulfaSALAzine, Blood",Sulfasalazine [Moles/​volume] in Serum or Plasma,55581-3,LN,Sulfasalazine,SCnc,Pt,Ser/Plas,Qn,,,sulphasalazine sulfasalazine,ACTIVE,1-Apr-15,,,,Yes,Yes,,,,,,,Yes,,,Sulfasalazine SerPl-sCnc,,"Sulphasalazine, plasma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Sulphonylurea screen,"Sulfonylurea, Blood",Sulfonylurea [Presence] in Serum or Plasma,15374-2,LN,Sulfonylurea,PrThr,Pt,Ser/Plas,Ord,,,sulphonylurea  sulfonylurea screen,ACTIVE,1-Apr-15,,,,Yes,Yes,,,,,,,Yes,,,Sulfonylurea SerPl Ql,,Sulphonylurea screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Supernatant CSF,"Appearance, Spun CSF",Appearance of Spun Cerebral spinal fluid,11135-1,LN,Appearance,Aper,Pt,CSF.spun,Nom,,,supernatant CSF cerebrospinal fluid,ACTIVE,,,,,,Yes,,,Yes,,,,,,,Appearance spun CSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Surveillance [Instrument independent],SARS-CoV-2 Surveillance ,Surveillance [Instrument independent],XNZ5468,NZ,Surveillance,-,Pt,XXX,,-,,,PROPOSED,4/05/2020,,,,,Yes,,,,,,,,,,Surveillance ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Symptomatic,,Symptom resolution status,95383-6,LN,Symptom resolution status,Find,Pt,^Patient,Ord,,,,ACTIVE,17/06/2020,,,,,Yes,,,,,,,,,,Symptom resolution status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Syphilis  RPR (qual),"Reagin antibody, Blood",Reagin Ab [Presence] in Serum by RPR,20507-0,LN,Reagin Ab,PrThr,Pt,Ser,Ord,RPR,,syphillis reagin antibody Ab screen RPR,ACTIVE,1-Apr-15,,,,Yes,Yes,,,,,,Yes,,,,RPR Ser Ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Syphilis Ab IgM,"Treponema pallidum IgM antibody, Blood",Treponema pallidum IgM Ab [Presence] in Serum,6562-3,LN,Treponema pallidum Ab.IgM,PrThr,Pt,Ser,Ord,,,syphillis treponema pallidum antibody Ab IgM qualitative,ACTIVE,1-Apr-15,,,,Yes,Yes,,,,,,Yes,,,,T pallidum IgM Ser Ql,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Syphilis Ab Screen (Aggl),"Treponema pallidum antibody, Blood",Treponema pallidum Ab [Presence] in Serum by Agglutination,24312-1,LN,Treponema pallidum Ab,PrThr,Pt,Ser,Ord,Aggl,,syphillis treponema pallidum antibody Ab screen agglutination ,ACTIVE,1-Apr-15,,,,Yes,Yes,,,,,,Yes,,,,T pallidum Ab Ser Ql Aggl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Syphilis Confirmation ,"Treponema pallidum antibody, Blood",Treponema pallidum Ab [Presence] in Serum by Immunofluorescence,5393-4,LN,Treponema pallidum Ab,PrThr,Pt,Ser,Ord,IF,,syphillis treponema antibody Ab confirmatory test  immunofluorescence IF,ACTIVE,1-Apr-15,,,,Yes,Yes,,,,,,Yes,,,,T pallidum Ab Ser Ql IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Syphilis Confirmation CSF,"Treponema pallidum antibody, Spinal Fluid",Treponema pallidum Ab [Presence] in Cerebral spinal fluid by Immunofluorescence,9826-9,LN,Treponema pallidum Ab,PrThr,Pt,CSF,Ord,IF,,syphillis treponema antibody Ab confirmatory test  immunofluorescence IF csf,ACTIVE,1-Apr-15,,,,Yes,Yes,,,,,,Yes,,,,T pallidum Ab CSF Ql IF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T. gondii (NAAT),"Toxoplasma gondii, Specimen",Toxoplasma gondii DNA [Presence] in Unspecified specimen by NAA with probe detection,29904-0,LN,Toxoplasma gondii DNA,PrThr,Pt,XXX,Ord,Probe.amp.tar,,toxoplasma gondii DNA PCR NAAT,ACTIVE,1-Apr-15,,,,Yes,Yes,,,Yes,,,Yes,,,,T gondii DNA XXX Ql NAA+probe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T. gondii IgG,"Toxoplasma gondii IgG antibody, Blood",Toxoplasma gondii IgG Ab [Units/volume] in Serum,8039-0,LN,Toxoplasma gondii Ab.IgG,ACnc,Pt,Ser,Qn,,,Toxoplasma gondii IgG Ab antibody,ACTIVE,,,,,,Yes,,,,,,Yes,,,,T gondii IgG Ser-aCnc,D35,"Toxoplasma antibodies, IgG  -------",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T. gondii IgG (qual),"Toxoplasma gondii IgG antibody, Blood",Toxoplasma gondii IgG Ab [Presence] in Serum,22580-5,LN,Toxoplasma gondii Ab.IgG,PrThr,Pt,Ser,Ord,,,Toxoplasma gondii IgG Ab antibody qualitative,ACTIVE,1-Apr-17,,,,,Yes,,,,,,Yes,,,,T gondii IgG Ser Ql,D35,"Toxoplasma antibodies, IgG  -------",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T. gondii IgG (titre),"Toxoplasma gondii IgG antibody, Blood",Toxoplasma gondii IgG Ab [Titer] in Serum,22582-1,LN,Toxoplasma gondii Ab.IgG,Titr,Pt,Ser,Qn,,,Toxoplasma gondii IgG Ab antibody titre,ACTIVE,,,,,Yes,Yes,,,,,,Yes,,,,T gondii IgG Titr Ser,D35,"Toxoplasma antibodies, IgG  -------",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T. gondii IgG avidity,"Toxoplasma gondii IgG avidity, Blood",Toxoplasma gondii IgG Ab avidity [Presence] in Serum or Plasma by Immunoassay,56991-3,LN,Toxoplasma gondii Ab.IgG avidity,PrThr,Pt,Ser/Plas,Ord,IA,,Toxoplasma gondii IgG Ab antibody avidity,ACTIVE,1-Apr-15,,,,,Yes,,,,,,Yes,,,,T gondii IgG Avidity SerPl Ql IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T. gondii IgM,"Toxoplasma gondii IgM antibody, Blood",Toxoplasma gondii IgM Ab [Units/volume] in Serum,8040-8,LN,Toxoplasma gondii Ab.IgM,ACnc,Pt,Ser,Qn,,,Toxoplasma gondii IgM Ab antibody,ACTIVE,,,,,,Yes,,,,,,Yes,,,,T gondii IgM Ser-aCnc,D36,"Toxoplasma antibodies, IgM  -------",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T. gondii IgM (qual),"Toxoplasma gondii IgM antibody, Blood",Toxoplasma gondii IgM Ab [Presence] in Serum,25542-2,LN,Toxoplasma gondii Ab.IgM,PrThr,Pt,Ser,Ord,,,Toxoplasma gondii IgM Ab antibody qualitative,ACTIVE,1-Apr-17,,,,Yes,Yes,,,,,,Yes,,,,T gondii IgM Ser Ql,D36,"Toxoplasma antibodies, IgM  -------",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T. gondii IgM (titre),"Toxoplasma gondii IgM antibody, Blood",Toxoplasma gondii IgM Ab [Titer] in Serum,22584-7,LN,Toxoplasma gondii Ab.IgM,Titr,Pt,Ser,Qn,,,Toxoplasma gondii IgM Ab antibody titre,ACTIVE,,,,,,Yes,,,,,,Yes,,,,T gondii IgM Titr Ser,D36,"Toxoplasma antibodies, IgM  -------",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T. pallidum (NAAT) ,"Treponema pallidum, Specimen",Treponema pallidum DNA [Presence] in Unspecified specimen by NAA with probe detection,41163-7,LN,Treponema pallidum DNA,PrThr,Pt,XXX,Ord,Probe.amp.tar,,syphillis treponema pallidum DNA PCR NAAT,ACTIVE,1-Apr-15,,,,Yes,Yes,,,Yes,,,Yes,,,,"
T pallidum DNA XXX Ql NAA+probe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T. pallidum Ab (EIA),"Treponema pallidum antibody, Blood",Treponema pallidum Ab [Presence] in Serum by Immunoassay,24110-9,LN,Treponema pallidum Ab,PrThr,Pt,Ser,Ord,IA,,Treponema pallidum Ab antibody EIA syphilis screen,ACTIVE,,,,,Yes,Yes,,,,,,Yes,,,,T pallidum Ab Ser Ql IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T. pallidum Ab (HA),"Treponema pallidum antibody, Blood",Treponema pallidum Ab [Titer] in Serum by Hemagglutination,26009-1,LN,Treponema pallidum Ab,Titr,Pt,Ser,Qn,HA,,Treponema pallidum TPHA haemagglutination agglutination syphilis,ACTIVE,,,,,Yes,Yes,,,,,,Yes,,,,T pallidum Ab Titr Ser HA,D25,Syphilis - specific antibody test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T. pallidum Ab (IF),"Treponema pallidum antibody, Blood",Treponema pallidum Ab [Titer] in Serum by Immunofluorescence,34382-2,LN,Treponema pallidum Ab,Titr,Pt,Ser,Qn,IF,,Treponema pallidum Ab antibody IF FTA-ABS fluorescent absorption syphilis,ACTIVE,,,,,Yes,Yes,,,,,,Yes,,,,T pallidum Ab Titr Ser IF,D26,Syphilis - confirmatory specific antibody test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T. pallidum Ab (PA),"Treponema pallidum antibody, Blood",Treponema pallidum Ab [Titer] in Serum or Plasma by Agglutination,71793-4,LN,Treponema pallidum Ab,Titr,Pt,Ser/Plas,Qn,Aggl,,Treponema pallidum Ab antibody PA particle agglutination syphilis,ACTIVE,1-Apr-15,,,,,Yes,,,,,,Yes,,,,T pallidum Ab Titr SerPl Aggl,D25,Syphilis - specific antibody test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T3 (free),"Free T3, Blood",Triiodothyronine (T3) Free [Moles/volume] in Serum or Plasma,14928-6,LN,Triiodothyronine.free,SCnc,Pt,Ser/Plas,Qn,,,T3 free triiodothyronine,ACTIVE,,,,,Yes,Yes,,,,Yes,,,,,,T3Free SerPl-sCnc,BT3,Serum free T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T3 (total),"T3, Blood",Triiodothyronine (T3) [Moles/​volume] in Serum or Plasma,14930-2,LN,Triiodothyronine,SCnc,Pt,Ser/Plas,Qn,,,T3 total triiodothyronine,ACTIVE,1-Apr-15,,,,Yes,Yes,,,,Yes,,,,,,T3 SerPl-sCnc,,"T3 RIA, total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T4 (free),"Free T4, Blood",Thyroxine (T4) free [Moles/volume] in Serum or Plasma,14920-3,LN,Thyroxine.free,SCnc,Pt,Ser/Plas,Qn,,,T4 free thyroxine,ACTIVE,,,,,Yes,Yes,,,,Yes,,,,,,T4 Free SerPl-sCnc,BT2,Free thyroxine index or free T4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,T4 (total),"T4, Blood",Thyroxine (T4) [Moles/​volume] in Serum or Plasma,14921-1,LN,Thyroxine,SCnc,Pt,Ser/Plas,Qn,,,T4 total thyroxine,ACTIVE,1-Apr-15,,,,Yes,Yes,,,,Yes,,,,,,T4 SerPl-sCnc,,"T4 RIA, total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E,Tacrolimus blood - by Immunoassay,"Tacrolimus, Blood",Tacrolimus [Mass/​volume] in Blood by Immunoassay,74096-9,LN,Tacrolimus,MCnc,Pt,Bld,Qn,IA,,tacrolimus blood EIA immunoassay,ACTIVE,1-Apr-15,,,,Yes,Yes,,,,,,,Yes,,,Tacrolimus Bld IA-mCnc,,Tacrolimus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
